v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,2688.3333333333335,3759.3333333333335,263646.15264654235,368679.641605419,0.7151090618904061,0.7151090618904062,20,0,1,30.0,3288519,111148,3177371,0.014898651942319763,0.001005794558836981,0,98.07048455544042,30.0,20,62,True,"{7: 332, 11: 255, 8: 418, 14: 385, 12: 457, 0: 486, 19: 258, 9: 224, 5: 85, 15: 313, 1: 207, 13: 31, 2: 219, 3: 386, 18: 120, 17: 403, 10: 230, 16: 281, 6: 475, 4: 306}","{(0, 2): [(486, 418), (418, 219)], (0, 6): [(486, 475)], (0, 8): [(486, 101), (101, 418)], (0, 10): [(486, 101), (101, 230)], (0, 11): [(486, 255)], (0, 12): [(486, 457)], (0, 13): [(486, 31)], (0, 14): [(486, 385)], (0, 19): [(486, 258)], (1, 7): [(207, 332)], (1, 9): [(207, 224)], (1, 10): [(207, 332), (332, 230)], (1, 11): [(207, 386), (386, 255)], (1, 14): [(207, 166), (166, 385)], (1, 19): [(207, 258)], (2, 6): [(219, 418), (418, 475)], (2, 10): [(219, 230)], (2, 15): [(219, 313)], (3, 5): [(386, 85)], (3, 9): [(386, 224)], (3, 10): [(386, 230)], (3, 14): [(386, 385)], (3, 15): [(386, 332), (332, 313)], (4, 5): [(306, 85)], (4, 6): [(306, 475)], (5, 7): [(85, 481), (481, 332)], (5, 9): [(85, 481), (481, 224)], (5, 12): [(85, 457)], (5, 15): [(85, 92), (92, 313)], (5, 16): [(85, 55), (55, 281)], (6, 17): [(475, 326), (326, 403)], (7, 8): [(332, 31), (31, 418)], (7, 9): [(332, 224)], (7, 10): [(332, 230)], (7, 12): [(332, 457)], (7, 14): [(332, 385)], (7, 17): [(332, 403)], (7, 19): [(332, 386), (386, 258)], (8, 11): [(418, 44), (44, 255)], (8, 12): [(418, 123), (123, 457)], (8, 13): [(418, 31)], (8, 14): [(418, 385)], (9, 11): [(224, 255)], (9, 14): [(224, 385)], (9, 15): [(224, 244), (244, 166), (166, 313)], (9, 17): [(224, 403)], (9, 19): [(224, 258)], (10, 13): [(230, 31)], (10, 16): [(230, 281)], (10, 17): [(230, 216), (216, 403)], (11, 13): [(255, 484), (484, 31)], (11, 14): [(255, 244), (244, 385)], (11, 15): [(255, 216), (216, 313)], (11, 16): [(255, 130), (130, 263), (263, 281)], (11, 18): [(255, 39), (39, 120)], (12, 16): [(457, 170), (170, 281)], (12, 18): [(457, 157), (157, 120)], (12, 19): [(457, 62), (62, 258)], (13, 16): [(31, 263), (263, 281)], (13, 18): [(31, 120)], (14, 19): [(385, 241), (241, 258)], (15, 16): [(313, 281)]}","{(7, 332): {'cpu': 60, 'gpu': 59, 'ram': 23}, (11, 255): {'cpu': 29, 'gpu': 1, 'ram': 52}, (8, 418): {'cpu': 13, 'gpu': 56, 'ram': 46}, (14, 385): {'cpu': 54, 'gpu': 8, 'ram': 4}, (12, 457): {'cpu': 36, 'gpu': 25, 'ram': 16}, (0, 486): {'cpu': 12, 'gpu': 29, 'ram': 29}, (19, 258): {'cpu': 57, 'gpu': 36, 'ram': 6}, (9, 224): {'cpu': 26, 'gpu': 39, 'ram': 11}, (5, 85): {'cpu': 17, 'gpu': 8, 'ram': 37}, (15, 313): {'cpu': 6, 'gpu': 38, 'ram': 55}, (1, 207): {'cpu': 29, 'gpu': 35, 'ram': 56}, (13, 31): {'cpu': 31, 'gpu': 56, 'ram': 11}, (2, 219): {'cpu': 54, 'gpu': 30, 'ram': 47}, (3, 386): {'cpu': 16, 'gpu': 56, 'ram': 12}, (18, 120): {'cpu': 51, 'gpu': 2, 'ram': 53}, (17, 403): {'cpu': 18, 'gpu': 40, 'ram': 41}, (10, 230): {'cpu': 10, 'gpu': 8, 'ram': 2}, (16, 281): {'cpu': 0, 'gpu': 14, 'ram': 10}, (6, 475): {'cpu': 12, 'gpu': 9, 'ram': 0}, (4, 306): {'cpu': 19, 'gpu': 26, 'ram': 45}}","{((0, 2), (486, 418)): {'bw': 48}, ((0, 2), (418, 219)): {'bw': 48}, ((0, 6), (486, 475)): {'bw': 29}, ((0, 8), (486, 101)): {'bw': 21}, ((0, 8), (101, 418)): {'bw': 21}, ((0, 10), (486, 101)): {'bw': 58}, ((0, 10), (101, 230)): {'bw': 58}, ((0, 11), (486, 255)): {'bw': 6}, ((0, 12), (486, 457)): {'bw': 49}, ((0, 13), (486, 31)): {'bw': 1}, ((0, 14), (486, 385)): {'bw': 37}, ((0, 19), (486, 258)): {'bw': 44}, ((1, 7), (207, 332)): {'bw': 31}, ((1, 9), (207, 224)): {'bw': 8}, ((1, 10), (207, 332)): {'bw': 8}, ((1, 10), (332, 230)): {'bw': 8}, ((1, 11), (207, 386)): {'bw': 29}, ((1, 11), (386, 255)): {'bw': 29}, ((1, 14), (207, 166)): {'bw': 7}, ((1, 14), (166, 385)): {'bw': 7}, ((1, 19), (207, 258)): {'bw': 53}, ((2, 6), (219, 418)): {'bw': 44}, ((2, 6), (418, 475)): {'bw': 44}, ((2, 10), (219, 230)): {'bw': 26}, ((2, 15), (219, 313)): {'bw': 22}, ((3, 5), (386, 85)): {'bw': 39}, ((3, 9), (386, 224)): {'bw': 2}, ((3, 10), (386, 230)): {'bw': 37}, ((3, 14), (386, 385)): {'bw': 52}, ((3, 15), (386, 332)): {'bw': 20}, ((3, 15), (332, 313)): {'bw': 20}, ((4, 5), (306, 85)): {'bw': 34}, ((4, 6), (306, 475)): {'bw': 35}, ((5, 7), (85, 481)): {'bw': 21}, ((5, 7), (481, 332)): {'bw': 21}, ((5, 9), (85, 481)): {'bw': 17}, ((5, 9), (481, 224)): {'bw': 17}, ((5, 12), (85, 457)): {'bw': 58}, ((5, 15), (85, 92)): {'bw': 57}, ((5, 15), (92, 313)): {'bw': 57}, ((5, 16), (85, 55)): {'bw': 55}, ((5, 16), (55, 281)): {'bw': 55}, ((6, 17), (475, 326)): {'bw': 50}, ((6, 17), (326, 403)): {'bw': 50}, ((7, 8), (332, 31)): {'bw': 14}, ((7, 8), (31, 418)): {'bw': 14}, ((7, 9), (332, 224)): {'bw': 51}, ((7, 10), (332, 230)): {'bw': 39}, ((7, 12), (332, 457)): {'bw': 9}, ((7, 14), (332, 385)): {'bw': 55}, ((7, 17), (332, 403)): {'bw': 23}, ((7, 19), (332, 386)): {'bw': 8}, ((7, 19), (386, 258)): {'bw': 8}, ((8, 11), (418, 44)): {'bw': 51}, ((8, 11), (44, 255)): {'bw': 51}, ((8, 12), (418, 123)): {'bw': 47}, ((8, 12), (123, 457)): {'bw': 47}, ((8, 13), (418, 31)): {'bw': 51}, ((8, 14), (418, 385)): {'bw': 55}, ((9, 11), (224, 255)): {'bw': 24}, ((9, 14), (224, 385)): {'bw': 25}, ((9, 15), (224, 244)): {'bw': 1}, ((9, 15), (244, 166)): {'bw': 1}, ((9, 15), (166, 313)): {'bw': 1}, ((9, 17), (224, 403)): {'bw': 36}, ((9, 19), (224, 258)): {'bw': 45}, ((10, 13), (230, 31)): {'bw': 13}, ((10, 16), (230, 281)): {'bw': 50}, ((10, 17), (230, 216)): {'bw': 18}, ((10, 17), (216, 403)): {'bw': 18}, ((11, 13), (255, 484)): {'bw': 40}, ((11, 13), (484, 31)): {'bw': 40}, ((11, 14), (255, 244)): {'bw': 38}, ((11, 14), (244, 385)): {'bw': 38}, ((11, 15), (255, 216)): {'bw': 56}, ((11, 15), (216, 313)): {'bw': 56}, ((11, 16), (255, 130)): {'bw': 46}, ((11, 16), (130, 263)): {'bw': 46}, ((11, 16), (263, 281)): {'bw': 46}, ((11, 18), (255, 39)): {'bw': 50}, ((11, 18), (39, 120)): {'bw': 50}, ((12, 16), (457, 170)): {'bw': 39}, ((12, 16), (170, 281)): {'bw': 39}, ((12, 18), (457, 157)): {'bw': 58}, ((12, 18), (157, 120)): {'bw': 58}, ((12, 19), (457, 62)): {'bw': 56}, ((12, 19), (62, 258)): {'bw': 56}, ((13, 16), (31, 263)): {'bw': 16}, ((13, 16), (263, 281)): {'bw': 16}, ((13, 18), (31, 120)): {'bw': 17}, ((14, 19), (385, 241)): {'bw': 51}, ((14, 19), (241, 258)): {'bw': 51}, ((15, 16), (313, 281)): {'bw': 48}}",3759.3333333333335,2688.3333333333335,1120.6666666666667,560.3333333333334,2128,560.3333333333334,2128,560.3333333333334,3199,1071,0.7151090618904061,368679.641605419,263646.15264654235,70.13109220957855,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],20.0,62.0
1,1,0,2688.3333333333335,3759.3333333333335,263646.15264654235,368679.641605419,0.7151090618904061,0.7151090618904062,20,1,0,128.07048455544043,3293399,112829,3180570,0.0,0.0,0,98.07048455544042,30.0,20,62,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
