v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
1,1,1,2192.6666666666665,2965.6666666666665,1928162.5149665675,2607914.547834836,0.7393503428121838,0.7393503428121839,20,0,1,32.0,3254865,110829,3144036,0.0181436430805213,0.0007256098316794635,0,879.3687359227278,32.0,20,52,True,"{7: 486, 5: 480, 6: 99, 4: 184, 3: 200, 9: 427, 1: 435, 16: 164, 12: 459, 15: 91, 10: 487, 8: 71, 17: 246, 11: 27, 2: 221, 19: 188, 0: 6, 18: 129, 14: 374, 13: 499}","{(0, 5): [(6, 480)], (0, 15): [(6, 110), (110, 91)], (0, 16): [(6, 164)], (0, 18): [(6, 150), (150, 129)], (0, 19): [(6, 4), (4, 188)], (1, 4): [(435, 184)], (1, 7): [(435, 242), (242, 486)], (1, 9): [(435, 427)], (1, 10): [(435, 241), (241, 487)], (1, 16): [(435, 164)], (1, 18): [(435, 123), (123, 129)], (2, 4): [(221, 184)], (2, 9): [(221, 427)], (2, 15): [(221, 411), (411, 91)], (3, 6): [(200, 234), (234, 99)], (3, 9): [(200, 411), (411, 427)], (3, 10): [(200, 191), (191, 8), (8, 487)], (3, 15): [(200, 91)], (3, 16): [(200, 164)], (3, 19): [(200, 188)], (4, 7): [(184, 486)], (4, 11): [(184, 413), (413, 164), (164, 27)], (4, 12): [(184, 129), (129, 459)], (4, 17): [(184, 246)], (5, 10): [(480, 204), (204, 487)], (5, 12): [(480, 459)], (5, 13): [(480, 6), (6, 499)], (5, 14): [(480, 181), (181, 374)], (5, 18): [(480, 129)], (6, 9): [(99, 4), (4, 427)], (6, 10): [(99, 487)], (6, 12): [(99, 287), (287, 459)], (7, 14): [(486, 35), (35, 415), (415, 374)], (7, 17): [(486, 246)], (8, 10): [(71, 487)], (8, 12): [(71, 459)], (8, 16): [(71, 164)], (9, 10): [(427, 487)], (9, 11): [(427, 490), (490, 27)], (9, 16): [(427, 164)], (9, 18): [(427, 26), (26, 129)], (10, 13): [(487, 499)], (10, 14): [(487, 374)], (11, 14): [(27, 374)], (11, 18): [(27, 347), (347, 165), (165, 129)], (11, 19): [(27, 188)], (12, 17): [(459, 411), (411, 246)], (12, 19): [(459, 371), (371, 188)], (14, 17): [(374, 246)], (14, 18): [(374, 129)], (15, 17): [(91, 246)], (15, 18): [(91, 143), (143, 129)]}","{(7, 486): {'cpu': 59, 'gpu': 60, 'ram': 52}, (5, 480): {'cpu': 55, 'gpu': 48, 'ram': 57}, (6, 99): {'cpu': 56, 'gpu': 19, 'ram': 42}, (4, 184): {'cpu': 42, 'gpu': 59, 'ram': 48}, (3, 200): {'cpu': 39, 'gpu': 28, 'ram': 41}, (9, 427): {'cpu': 52, 'gpu': 13, 'ram': 26}, (1, 435): {'cpu': 36, 'gpu': 6, 'ram': 57}, (16, 164): {'cpu': 42, 'gpu': 35, 'ram': 11}, (12, 459): {'cpu': 8, 'gpu': 33, 'ram': 22}, (15, 91): {'cpu': 60, 'gpu': 29, 'ram': 54}, (10, 487): {'cpu': 18, 'gpu': 6, 'ram': 23}, (8, 71): {'cpu': 44, 'gpu': 60, 'ram': 12}, (17, 246): {'cpu': 49, 'gpu': 47, 'ram': 5}, (11, 27): {'cpu': 59, 'gpu': 60, 'ram': 21}, (2, 221): {'cpu': 37, 'gpu': 52, 'ram': 26}, (19, 188): {'cpu': 52, 'gpu': 44, 'ram': 30}, (0, 6): {'cpu': 49, 'gpu': 24, 'ram': 25}, (18, 129): {'cpu': 15, 'gpu': 5, 'ram': 28}, (14, 374): {'cpu': 5, 'gpu': 3, 'ram': 21}, (13, 499): {'cpu': 6, 'gpu': 13, 'ram': 20}}","{((0, 5), (6, 480)): {'bw': 48}, ((0, 15), (6, 110)): {'bw': 2}, ((0, 15), (110, 91)): {'bw': 2}, ((0, 16), (6, 164)): {'bw': 28}, ((0, 18), (6, 150)): {'bw': 16}, ((0, 18), (150, 129)): {'bw': 16}, ((0, 19), (6, 4)): {'bw': 5}, ((0, 19), (4, 188)): {'bw': 5}, ((1, 4), (435, 184)): {'bw': 45}, ((1, 7), (435, 242)): {'bw': 52}, ((1, 7), (242, 486)): {'bw': 52}, ((1, 9), (435, 427)): {'bw': 1}, ((1, 10), (435, 241)): {'bw': 59}, ((1, 10), (241, 487)): {'bw': 59}, ((1, 16), (435, 164)): {'bw': 24}, ((1, 18), (435, 123)): {'bw': 7}, ((1, 18), (123, 129)): {'bw': 7}, ((2, 4), (221, 184)): {'bw': 13}, ((2, 9), (221, 427)): {'bw': 39}, ((2, 15), (221, 411)): {'bw': 39}, ((2, 15), (411, 91)): {'bw': 39}, ((3, 6), (200, 234)): {'bw': 58}, ((3, 6), (234, 99)): {'bw': 58}, ((3, 9), (200, 411)): {'bw': 16}, ((3, 9), (411, 427)): {'bw': 16}, ((3, 10), (200, 191)): {'bw': 10}, ((3, 10), (191, 8)): {'bw': 10}, ((3, 10), (8, 487)): {'bw': 10}, ((3, 15), (200, 91)): {'bw': 32}, ((3, 16), (200, 164)): {'bw': 46}, ((3, 19), (200, 188)): {'bw': 34}, ((4, 7), (184, 486)): {'bw': 49}, ((4, 11), (184, 413)): {'bw': 17}, ((4, 11), (413, 164)): {'bw': 17}, ((4, 11), (164, 27)): {'bw': 17}, ((4, 12), (184, 129)): {'bw': 25}, ((4, 12), (129, 459)): {'bw': 25}, ((4, 17), (184, 246)): {'bw': 8}, ((5, 10), (480, 204)): {'bw': 15}, ((5, 10), (204, 487)): {'bw': 15}, ((5, 12), (480, 459)): {'bw': 59}, ((5, 13), (480, 6)): {'bw': 22}, ((5, 13), (6, 499)): {'bw': 22}, ((5, 14), (480, 181)): {'bw': 18}, ((5, 14), (181, 374)): {'bw': 18}, ((5, 18), (480, 129)): {'bw': 16}, ((6, 9), (99, 4)): {'bw': 52}, ((6, 9), (4, 427)): {'bw': 52}, ((6, 10), (99, 487)): {'bw': 51}, ((6, 12), (99, 287)): {'bw': 50}, ((6, 12), (287, 459)): {'bw': 50}, ((7, 14), (486, 35)): {'bw': 44}, ((7, 14), (35, 415)): {'bw': 44}, ((7, 14), (415, 374)): {'bw': 44}, ((7, 17), (486, 246)): {'bw': 60}, ((8, 10), (71, 487)): {'bw': 40}, ((8, 12), (71, 459)): {'bw': 17}, ((8, 16), (71, 164)): {'bw': 51}, ((9, 10), (427, 487)): {'bw': 14}, ((9, 11), (427, 490)): {'bw': 32}, ((9, 11), (490, 27)): {'bw': 32}, ((9, 16), (427, 164)): {'bw': 13}, ((9, 18), (427, 26)): {'bw': 54}, ((9, 18), (26, 129)): {'bw': 54}, ((10, 13), (487, 499)): {'bw': 39}, ((10, 14), (487, 374)): {'bw': 41}, ((11, 14), (27, 374)): {'bw': 0}, ((11, 18), (27, 347)): {'bw': 17}, ((11, 18), (347, 165)): {'bw': 17}, ((11, 18), (165, 129)): {'bw': 17}, ((11, 19), (27, 188)): {'bw': 12}, ((12, 17), (459, 411)): {'bw': 33}, ((12, 17), (411, 246)): {'bw': 33}, ((12, 19), (459, 371)): {'bw': 30}, ((12, 19), (371, 188)): {'bw': 30}, ((14, 17), (374, 246)): {'bw': 1}, ((14, 18), (374, 129)): {'bw': 35}, ((15, 17), (91, 246)): {'bw': 9}, ((15, 18), (91, 143)): {'bw': 12}, ((15, 18), (143, 129)): {'bw': 12}}",2965.6666666666665,2192.6666666666665,1365.3333333333333,682.6666666666666,1510,682.6666666666666,1510,682.6666666666666,2283,773,0.7393503428121838,2607914.547834836,1928162.5149665675,650.1615763627855,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],20.0,52.0
1,1,0,2192.6666666666665,2965.6666666666665,1928162.5149665675,2607914.547834836,0.7393503428121838,0.7393503428121839,20,1,0,911.3687359227278,3259196,112877,3146319,0.0,0.0,0,879.3687359227278,32.0,20,52,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
